x1,y1,x2,y2,type
148,103,327,283,sedan
204,39,348,179,suv
261,119,416,276,sedan
252,79,400,222,sedan
170,37,297,161,sedan
170,35,297,162,sedan
245,96,400,242,sedan
245,96,399,242,sedan
158,55,298,187,sedan
154,53,282,181,sedan
227,108,386,268,sedan
258,100,411,254,sedan
184,121,367,298,sedan
181,44,314,163,sedan
197,53,331,168,sedan
165,54,310,195,sedan
254,83,397,220,sedan
159,57,299,191,sedan
159,58,299,191,sedan
159,57,298,192,sedan
155,64,292,196,sedan
256,45,405,186,sedan
150,66,309,217,sedan
251,39,383,169,sedan
118,39,241,163,sedan
109,20,239,144,sedan
225,47,363,172,sedan
188,46,320,168,sedan
279,76,412,204,sedan
271,94,416,242,sedan
159,58,300,191,sedan
168,70,313,211,sedan
214,47,356,170,sedan
166,53,305,183,sedan
167,53,305,180,sedan
177,52,315,182,sedan
188,62,326,184,sedan
141,68,286,207,sedan
141,69,287,207,sedan
143,77,280,217,sedan
158,115,308,273,sedan
158,116,307,275,sedan
241,78,385,213,sedan
200,76,349,217,sedan
258,99,400,247,sedan
132,55,274,187,sedan
151,10,279,139,sedan
192,69,339,207,sedan
141,89,294,232,sedan
127,61,264,191,sedan
210,61,349,191,sedan
174,48,298,166,sedan
175,48,299,166,sedan
247,80,399,218,sedan
228,109,388,265,sedan
256,83,407,224,sedan
169,62,313,202,sedan
192,59,348,209,sedan
208,41,354,182,sedan
273,108,416,263,sedan
208,84,359,236,sedan
207,85,360,235,sedan
131,50,257,178,sedan
253,84,404,232,sedan
147,46,284,172,sedan
252,75,402,218,sedan
260,78,416,217,sedan
149,33,283,154,sedan
149,33,283,153,sedan
162,53,303,182,sedan
143,55,281,184,sedan
180,62,321,191,sedan
20,89,163,223,sedan
163,56,304,191,sedan
136,65,273,197,sedan
167,44,301,170,sedan
166,43,302,170,sedan
201,114,357,273,sedan
249,71,393,207,sedan
250,125,416,296,sedan
99,79,242,221,sedan
177,30,313,157,sedan
113,53,251,181,sedan
113,55,252,182,sedan
113,53,252,183,sedan
156,33,288,153,sedan
209,44,346,168,sedan
188,91,342,249,sedan
188,90,341,247,sedan
196,77,338,216,sedan
146,51,285,187,sedan
146,51,285,187,sedan
270,74,416,219,sedan
172,68,317,207,sedan
177,72,325,206,sedan
177,58,319,189,sedan
177,58,318,189,sedan
177,58,319,191,sedan
251,107,409,258,sedan
150,35,299,189,sedan
258,78,410,225,sedan
67,101,230,256,sedan
137,53,281,190,sedan
137,52,281,189,sedan
138,53,281,191,sedan
169,30,304,156,sedan
198,48,338,194,sedan
152,27,289,175,sedan
212,55,359,212,sedan
226,58,358,200,sedan
98,64,230,199,sedan
280,77,416,211,sedan
260,100,408,248,sedan
159,19,291,159,sedan
137,61,295,208,sedan
171,35,304,164,sedan
242,102,404,265,sedan
95,66,248,205,sedan
222,102,379,267,sedan
166,105,335,258,sedan
132,42,269,169,sedan
210,89,363,235,sedan
221,71,365,204,sedan
12,120,174,282,sedan
11,119,175,280,sedan
135,37,274,161,sedan
135,36,274,155,sedan
133,62,264,182,sedan
172,43,312,178,sedan
255,79,416,248,sedan
192,16,343,177,microbus
195,67,332,200,sedan
227,95,388,242,sedan
162,0,302,152,suv
192,68,341,198,sedan
224,91,394,257,sedan
224,93,394,259,sedan
135,26,261,143,sedan
140,26,278,182,suv
141,26,277,182,suv
168,62,305,191,sedan
173,97,336,265,sedan
159,97,313,240,sedan
65,99,221,242,sedan
148,76,276,206,sedan
138,65,274,204,sedan
155,72,282,206,sedan
180,66,309,207,sedan
159,69,284,202,sedan
172,45,299,161,sedan
186,77,330,205,sedan
192,73,344,218,sedan
250,100,398,247,sedan
199,53,332,184,sedan
213,117,374,289,sedan
186,56,325,186,sedan
207,69,353,201,sedan
221,84,372,233,sedan
235,21,370,155,sedan
222,18,361,155,sedan
199,52,346,197,sedan
196,87,357,252,sedan
217,66,358,201,sedan
245,94,399,241,sedan
177,36,321,169,sedan
98,26,246,168,sedan
178,110,332,290,sedan
131,88,303,250,sedan
204,39,354,184,sedan
142,96,299,269,sedan
263,103,416,254,sedan
239,61,377,189,sedan
62,44,222,189,sedan
251,100,399,247,sedan
241,69,381,200,sedan
142,62,281,187,sedan
71,66,220,202,sedan
71,68,221,204,sedan
71,66,221,203,sedan
213,128,381,283,sedan
142,52,275,182,sedan
235,96,387,244,sedan
272,61,416,213,sedan
219,82,371,217,sedan
176,45,304,160,sedan
225,78,373,215,sedan
234,92,386,229,sedan
217,91,367,233,sedan
135,71,277,202,sedan
164,93,312,238,sedan
167,26,290,143,sedan
166,25,290,144,sedan
253,74,413,234,sedan
164,68,324,219,sedan
215,32,359,164,sedan
219,48,372,186,sedan
218,23,372,200,microbus
132,51,266,181,sedan
131,51,266,179,sedan
207,1,351,136,suv
111,50,255,186,sedan
201,46,333,163,sedan
90,63,233,202,sedan
141,61,271,201,sedan
165,57,318,205,sedan
255,79,406,234,sedan
190,55,333,181,sedan
145,14,281,157,microbus
1,80,159,234,sedan
116,47,246,172,sedan
235,96,395,252,sedan
235,95,394,247,sedan
213,84,364,224,sedan
223,91,363,238,sedan
182,107,336,250,sedan
128,46,266,175,sedan
230,40,377,178,sedan
229,41,377,179,sedan
170,73,331,227,sedan
152,103,329,274,sedan
93,60,260,240,sedan
168,15,323,191,microbus
218,13,374,166,microbus
110,69,275,222,sedan
144,74,308,233,sedan
138,53,292,202,sedan
138,54,293,202,sedan
90,104,269,280,sedan
153,51,292,183,sedan
150,73,310,235,sedan
176,81,338,245,sedan
144,71,302,225,sedan
160,92,316,238,sedan
160,92,315,238,sedan
150,6,296,152,suv
196,38,330,168,sedan
196,38,331,167,sedan
159,80,326,245,sedan
162,5,299,144,suv
162,4,298,144,suv
160,7,326,183,microbus
160,8,326,181,microbus
114,65,259,203,sedan
230,49,384,195,sedan
164,38,303,167,sedan
152,55,310,213,sedan
152,55,310,211,sedan
200,40,344,181,sedan
225,69,373,201,sedan
200,109,369,260,sedan
238,95,411,259,sedan
214,54,351,179,sedan
215,98,377,263,sedan
257,86,416,234,sedan
131,70,294,229,sedan
143,12,291,170,microbus
153,39,295,169,sedan
158,74,303,221,sedan
158,75,302,220,sedan
177,86,326,238,sedan
176,86,326,238,sedan
217,102,380,267,sedan
148,47,282,180,sedan
148,47,281,182,sedan
258,114,416,270,sedan
264,89,416,234,sedan
266,89,416,235,sedan
246,79,387,209,sedan
247,78,403,227,sedan
286,88,416,230,sedan
224,96,372,268,sedan
224,96,372,270,sedan
176,47,319,178,sedan
119,19,241,134,sedan
150,35,288,163,sedan
176,78,327,219,sedan
187,76,345,227,sedan
140,72,265,202,sedan
158,35,292,160,sedan
246,61,384,217,sedan
160,51,301,184,sedan
179,71,323,204,sedan
192,59,339,189,sedan
199,55,357,204,sedan
164,86,314,229,sedan
272,69,416,229,sedan
238,74,386,214,sedan
127,19,260,141,sedan
197,58,335,191,sedan
77,46,217,195,suv
138,95,324,312,suv
222,60,357,179,sedan
227,57,372,198,sedan
227,57,372,198,sedan
163,27,303,159,sedan
243,117,394,280,sedan
145,77,311,238,sedan
260,86,416,235,sedan
268,81,416,232,sedan
159,41,303,175,sedan
267,112,416,270,sedan
148,16,282,136,sedan
227,58,385,231,microbus
265,95,416,247,sedan
135,48,279,182,sedan
148,62,315,224,sedan
188,49,332,182,sedan
119,0,374,178,truck
172,0,416,228,truck
127,0,342,200,truck
136,0,377,217,truck
149,0,391,192,truck
192,0,416,204,truck
83,0,371,304,truck
135,0,368,189,truck
129,0,375,204,truck
153,0,395,210,truck
134,0,347,183,truck
76,0,307,194,truck
133,0,390,244,truck
120,0,357,210,truck
116,0,344,214,truck
197,0,393,199,truck
171,0,381,179,truck
165,0,415,212,truck
133,0,359,149,truck
140,0,386,191,truck
140,0,387,190,truck
138,0,366,180,truck
83,0,378,243,truck
208,0,416,152,truck
158,0,405,211,truck
158,0,398,224,truck
138,9,362,257,truck
90,0,402,312,truck
159,0,388,189,truck
120,0,359,191,truck
70,0,291,161,truck
172,0,404,171,truck
159,0,394,193,truck
160,0,385,170,truck
193,0,413,177,truck
165,1,416,210,truck
123,0,371,234,truck
152,0,392,200,truck
175,0,404,175,truck
180,0,416,207,truck
132,0,330,150,truck
142,0,403,211,truck
66,0,311,207,truck
140,0,372,167,truck
156,0,378,158,truck
99,0,373,280,truck
120,0,374,187,truck
143,0,379,182,truck
161,0,373,173,truck
122,0,366,194,truck
160,0,387,223,truck
192,0,414,195,truck
120,0,385,228,truck
98,0,316,170,truck
139,0,382,188,truck
153,0,378,163,truck
158,0,414,201,truck
147,0,406,200,truck
142,0,391,198,truck
149,0,366,178,truck
120,0,347,188,truck
105,0,332,186,truck
87,0,394,312,truck
143,0,368,183,truck
125,0,363,194,truck
178,0,416,223,truck
165,0,397,198,truck
97,0,367,279,truck
200,0,416,281,truck
174,0,409,242,truck
204,0,412,178,truck
159,0,388,220,truck
192,0,416,218,truck
165,0,378,183,truck
94,0,371,291,truck
166,0,388,180,truck
165,0,387,180,truck
191,0,409,184,truck
169,0,389,178,truck
186,0,411,186,truck
175,0,382,181,truck
149,0,369,162,truck
156,0,369,154,truck
146,0,407,250,truck
145,0,404,250,truck
150,0,343,192,truck
142,0,381,173,truck
183,0,416,259,truck
153,0,383,184,truck
165,13,394,220,minivan
150,0,375,175,truck
167,0,396,189,truck
133,11,388,243,truck
145,0,372,172,truck
145,0,371,173,truck
155,0,386,196,truck
154,0,386,191,truck
145,0,356,148,truck
167,0,375,145,truck
132,9,379,207,truck
133,8,379,206,truck
133,7,388,192,truck
174,36,416,304,truck
145,0,370,171,truck
163,0,378,172,truck
216,0,415,169,truck
140,0,381,195,truck
172,0,394,201,truck
240,0,416,203,truck
139,0,362,176,truck
224,0,416,165,truck
180,0,369,172,truck
119,0,326,172,truck
167,0,384,167,truck
169,0,415,199,truck
131,0,363,183,truck
159,0,400,201,truck
158,0,385,182,truck
164,0,396,204,truck
163,0,396,200,truck
57,0,267,200,truck
202,0,416,261,truck
105,0,339,154,truck
164,17,416,241,truck
159,0,394,201,truck
152,7,380,196,truck
154,9,380,194,truck
130,14,361,202,truck
160,9,408,215,truck
172,0,401,188,truck
151,11,354,188,truck
151,15,355,186,truck
147,9,385,180,truck
147,9,386,177,truck
147,8,385,180,truck
138,9,380,191,truck
194,0,407,153,truck
162,1,400,216,truck
116,0,325,189,truck
160,0,397,186,truck
160,0,395,184,truck
138,0,359,150,truck
0,0,207,176,truck
139,11,365,213,truck
187,0,391,184,truck
66,0,279,194,truck
147,0,380,194,truck
148,0,381,194,truck
91,0,291,153,truck
70,0,362,284,truck
71,0,359,289,truck
119,9,378,236,truck
185,0,416,244,truck
195,0,416,162,truck
217,0,416,190,truck
164,0,388,182,truck
136,9,364,190,truck
149,0,380,191,truck
116,0,336,170,truck
116,0,320,173,truck
130,21,352,217,truck
184,32,404,252,truck
211,0,413,167,truck
117,9,379,241,truck
118,8,377,236,truck
146,8,404,244,truck
188,0,416,183,truck
143,9,397,210,truck
143,7,397,215,truck
155,0,384,174,truck
60,0,368,297,truck
105,0,340,170,truck
45,3,263,209,truck
160,9,385,236,truck
183,7,389,185,truck
117,6,344,192,truck
131,4,382,195,truck
153,6,363,200,truck
148,0,394,195,truck
146,0,394,196,truck
175,0,404,166,truck
181,0,390,154,truck
125,0,367,196,truck
178,10,390,200,truck
156,9,416,255,truck
177,0,416,199,truck
96,25,371,263,truck
171,0,411,204,truck
166,0,382,153,truck
167,0,380,153,truck
0,0,209,186,truck
151,0,357,150,truck
64,0,284,190,truck
92,0,322,154,truck
124,0,331,190,truck
153,0,416,210,truck
152,0,416,210,truck
190,0,416,225,minivan
182,0,416,173,truck
182,0,416,173,truck
184,0,390,187,truck
142,0,393,209,truck
191,0,407,161,truck
191,0,406,159,truck
104,0,369,242,truck
103,0,369,244,truck
89,9,339,207,minivan
127,0,360,172,truck
127,0,365,182,truck
182,0,374,144,minivan
63,9,307,186,truck
147,0,401,200,truck
89,9,330,204,truck
141,0,385,203,truck
152,0,386,187,truck
158,0,414,210,truck
158,0,413,210,truck
173,0,416,197,truck
173,0,416,196,truck
136,10,362,182,truck
188,0,416,191,truck
31,10,277,227,truck
154,0,382,178,truck
85,16,335,289,truck
85,50,336,292,truck
178,0,402,189,truck
144,0,392,213,truck
169,0,408,202,truck
130,0,359,180,truck
173,0,406,181,truck
173,0,407,178,truck
165,0,396,186,truck
165,0,398,189,truck
149,11,344,176,truck
0,0,215,197,truck
190,0,416,191,truck
216,11,416,208,truck
191,0,416,220,truck
140,12,359,189,truck
178,0,369,143,truck
178,0,370,143,truck
142,9,395,206,truck
178,0,416,181,truck
169,10,401,197,truck
113,11,358,181,truck
186,0,416,239,truck
162,0,390,164,truck
155,0,387,178,truck
158,9,385,182,truck
160,9,389,182,truck
134,5,362,178,truck
81,0,297,214,truck
175,0,416,216,truck
175,0,416,252,truck
169,0,405,179,truck
183,0,399,157,truck
180,0,400,164,truck
148,0,400,218,truck
117,0,335,173,truck
85,0,301,196,truck
96,0,309,192,truck
54,0,282,193,truck
76,0,290,192,truck
181,0,416,195,truck
160,10,404,209,truck
159,11,402,207,truck
134,11,340,201,truck
170,26,375,213,truck
126,9,356,199,truck
127,11,355,202,truck
160,32,365,208,minivan
188,11,416,224,truck
161,0,384,163,truck
160,0,383,161,truck
136,0,368,173,truck
134,0,368,170,truck
104,9,350,210,truck
202,0,416,200,truck
131,15,329,186,truck
146,10,383,204,minivan
149,0,385,187,minivan
156,0,353,157,truck
142,0,344,152,truck
102,34,373,273,truck
134,0,351,154,truck
127,0,363,189,truck
124,0,329,167,truck
158,0,377,171,truck
175,0,388,164,truck
139,0,358,174,truck
207,0,402,144,truck
166,0,388,173,truck
157,0,405,224,truck
156,0,402,204,truck
156,0,401,207,truck
98,10,369,273,truck
163,0,407,207,truck
146,0,390,202,truck
139,0,339,156,minivan
163,0,378,173,minivan
154,0,378,190,truck
206,0,416,170,truck
123,0,361,201,truck
144,0,339,146,truck
156,0,373,160,truck
171,0,390,197,truck
147,0,377,193,truck
180,0,372,136,minivan
153,0,336,131,minivan
174,0,379,176,minivan
202,0,416,164,truck
142,0,370,171,truck
163,0,413,184,truck
138,0,365,191,truck
158,9,413,252,truck
119,0,345,189,truck
168,0,399,180,minivan
143,0,378,186,truck
126,11,397,256,truck
147,8,359,170,truck
115,0,373,239,truck
165,0,385,152,truck
143,0,375,170,truck
154,0,408,216,truck
181,0,416,217,truck
96,0,328,191,truck
149,0,382,182,truck
147,0,369,167,truck
178,0,400,170,truck
158,0,378,171,truck
159,0,416,263,truck
79,0,360,280,truck
136,0,377,196,truck
166,0,394,183,truck
175,0,416,228,truck
152,0,378,180,truck
182,0,389,137,truck
138,0,398,219,truck
137,0,377,192,truck
158,0,379,165,truck
145,0,371,165,truck
172,0,379,172,minivan
152,0,387,177,truck
156,0,394,171,truck
128,0,375,181,truck
119,13,356,209,minivan
188,0,416,201,truck
160,0,398,184,truck
156,0,414,210,truck
154,0,416,211,truck
174,0,416,210,truck
159,9,409,219,truck
156,25,365,203,truck
0,0,218,190,truck
160,0,408,205,truck
112,0,353,187,truck
147,0,365,146,truck
143,0,388,202,truck
141,0,388,202,truck
162,0,401,189,truck
162,0,401,191,truck
143,0,385,194,truck
139,0,375,183,truck
86,46,416,312,truck
143,0,404,241,truck
139,0,366,174,truck
121,0,371,226,truck
107,11,416,312,truck
135,0,352,194,truck
174,0,381,196,truck
172,0,380,194,truck
116,40,398,299,truck
114,45,399,304,truck
160,0,393,200,truck
160,0,394,202,truck
122,0,364,215,truck
135,0,351,185,truck
160,0,400,228,truck
127,0,407,236,truck
85,0,371,252,truck
142,0,394,220,truck
143,0,392,215,truck
159,0,416,273,truck
160,0,416,268,truck
172,0,404,198,truck
169,0,416,207,truck
160,0,391,207,truck
155,0,382,167,truck
164,0,406,213,truck
165,0,405,216,truck
110,104,393,312,truck
143,12,365,200,truck
143,0,386,191,truck
57,0,271,196,truck
160,0,371,187,truck
113,0,316,191,truck
104,0,304,190,truck
79,0,353,272,truck
163,0,405,183,truck
156,0,395,210,truck
143,0,371,177,truck
143,0,372,178,truck
158,0,413,242,truck
177,0,416,201,truck
134,0,370,207,truck
162,0,384,176,truck
142,0,384,204,truck
110,23,409,294,truck
133,0,391,196,truck
138,0,389,200,truck
153,33,416,312,truck
126,0,376,196,truck
150,0,416,272,truck
109,0,375,192,truck
129,0,388,234,truck
153,0,402,212,truck
149,0,401,214,truck
108,20,369,242,truck
153,0,394,173,truck
146,0,410,251,truck
159,0,408,217,truck
158,0,404,217,truck
215,0,415,175,truck
163,0,411,206,truck
149,19,416,288,truck
149,0,416,250,truck
181,0,414,187,truck
146,0,405,207,truck
160,0,382,183,truck
152,0,398,188,truck
133,0,353,155,truck
132,0,352,154,truck
95,0,376,256,truck
95,0,375,256,truck
161,0,407,174,truck
159,0,402,210,truck
103,0,391,276,truck
169,0,414,200,truck
171,0,392,191,truck
123,44,365,259,truck
197,0,401,161,minivan
86,7,322,202,truck
78,53,361,308,truck
77,63,364,312,truck
173,0,411,194,truck
138,0,347,149,minivan
173,0,366,155,truck
169,0,416,264,truck
151,0,368,179,truck
159,0,377,166,truck
125,8,366,207,truck
161,0,388,169,truck
160,0,388,170,truck
171,20,414,239,truck
124,9,361,214,truck
139,0,370,176,truck
139,0,371,178,truck
178,0,385,151,truck
167,11,387,188,truck
127,9,351,176,truck
126,9,350,174,truck
166,0,386,154,truck
131,11,362,190,truck
130,8,392,230,truck
133,8,394,229,truck
142,0,391,196,truck
191,0,404,157,minivan
148,0,369,159,minivan
162,0,369,145,minivan
133,0,349,165,minivan
144,0,377,207,truck
147,0,369,167,truck
167,0,360,145,truck
85,19,379,307,truck
126,8,372,214,truck
99,10,339,215,truck
158,11,400,235,truck
201,0,406,155,truck
182,33,395,216,truck
145,56,358,232,truck
162,35,375,215,truck
69,0,303,196,truck
221,23,416,191,minivan
129,11,404,263,truck
134,0,363,192,truck
129,0,361,190,truck
151,0,386,207,truck
92,0,383,277,truck
94,0,382,278,truck
94,92,372,310,truck
133,0,346,165,truck
157,8,401,210,truck
191,8,416,196,truck
141,10,373,204,minivan
151,9,378,195,truck
142,9,401,241,truck
120,9,356,183,truck
149,12,380,190,truck
146,9,375,196,truck
130,10,372,226,truck
168,0,387,170,truck
177,7,416,209,truck
151,8,375,174,truck
134,7,361,180,truck
155,0,407,185,truck
162,7,389,184,truck
154,8,408,217,truck
135,11,354,201,truck
159,9,410,227,truck
136,9,400,230,truck
138,9,400,229,truck
150,9,373,190,truck
118,9,344,186,truck
140,8,375,204,truck
165,0,416,194,truck
169,0,412,182,truck
146,0,392,185,truck
138,0,379,202,truck
158,0,408,204,truck
156,0,382,198,truck
115,0,378,238,truck
114,0,381,239,truck
147,0,374,195,truck
189,0,416,209,truck
186,0,416,207,truck
143,0,384,201,truck
163,28,416,257,truck
93,9,311,177,minivan
144,0,395,224,truck
62,11,289,193,truck
162,0,368,163,truck
1,0,239,177,truck
138,0,368,177,truck
157,9,416,283,truck
23,0,261,226,truck
117,7,396,265,truck
126,0,366,182,truck
146,7,416,252,truck
146,9,416,252,truck
62,14,335,276,truck
158,7,401,207,truck
191,0,416,189,truck
76,0,296,203,truck
118,0,356,173,truck
164,0,360,152,truck
133,33,307,185,truck
204,0,406,205,truck
193,0,416,226,truck
138,0,344,148,truck
147,0,388,180,truck
160,9,376,170,truck
152,38,416,279,truck
153,38,416,277,truck
112,0,350,164,truck
163,0,390,186,truck
165,0,392,184,truck
140,0,377,194,truck
169,7,400,196,truck
42,0,264,191,truck
96,70,372,298,truck
167,0,400,204,truck
151,8,379,183,truck
165,0,389,189,truck
192,0,407,167,truck
169,0,403,202,truck
151,0,379,181,truck
132,0,351,178,truck
132,0,351,180,truck
117,0,347,196,truck
158,10,416,268,truck
107,24,362,247,truck
185,11,416,217,truck
142,10,381,192,truck
156,25,415,248,truck
155,25,415,252,truck
153,0,389,190,truck
152,0,389,187,truck
143,8,370,196,truck
155,8,406,220,truck
158,11,405,217,truck
147,0,416,263,truck
71,18,364,276,truck
162,9,410,215,truck
123,0,340,162,truck
117,0,369,209,truck
117,7,375,220,truck
181,8,416,252,truck
183,0,405,167,truck
149,0,402,210,truck
156,10,416,265,truck
156,11,416,259,truck
139,2,416,270,truck
164,4,380,174,truck
113,0,342,189,truck
171,9,414,214,truck
169,6,413,210,truck
145,9,373,186,truck
144,8,374,183,truck
80,9,377,290,truck
164,0,375,159,truck
130,0,354,175,minivan
148,8,394,196,truck
119,11,389,272,truck
167,0,388,174,truck
175,7,413,197,truck
170,0,397,155,truck
145,11,387,201,truck
155,11,351,162,truck
116,10,362,208,truck
137,9,368,183,truck
103,9,338,213,truck
139,0,353,160,truck
199,0,416,215,truck
200,0,416,235,truck
142,0,373,154,truck
135,7,371,207,truck
142,0,405,230,truck
156,0,370,162,truck
151,0,360,158,truck
146,0,339,140,minivan
178,0,409,205,truck
160,0,355,128,truck
127,0,362,204,truck
159,11,384,176,truck
224,0,416,158,truck
160,9,397,177,truck
154,8,398,180,truck
171,0,404,194,truck
172,0,404,194,truck
171,0,403,194,truck
128,0,400,227,truck
128,10,377,199,truck
168,0,416,186,truck
169,0,416,186,truck
153,9,378,172,truck
39,0,325,264,truck
149,8,413,247,truck
73,65,367,296,minivan
146,0,384,169,truck
172,0,399,170,truck
172,11,387,187,truck
139,0,360,157,truck
133,0,385,216,truck
133,0,385,214,truck
184,0,401,164,truck
180,11,403,180,truck
143,8,396,256,truck
145,11,396,257,truck
187,0,416,271,truck
174,0,411,194,truck
194,8,416,200,truck
217,0,416,173,truck
146,0,385,182,truck
148,0,384,185,truck
147,10,381,201,truck
167,0,404,191,truck
165,0,404,193,truck
132,10,397,266,truck
128,8,395,270,truck
109,0,355,258,truck
134,0,369,204,truck
158,0,411,200,truck
192,0,416,257,truck
156,0,369,178,truck
174,0,399,163,truck
129,9,394,225,truck
132,9,394,226,truck
155,10,386,192,minivan
101,0,356,202,truck
179,0,409,172,truck
167,0,395,184,truck
104,8,370,237,truck
103,9,369,236,truck
127,0,351,176,truck
143,0,375,199,truck
145,0,375,200,truck
80,0,304,173,truck
160,0,391,165,truck
180,0,416,236,truck
144,0,403,210,truck
145,0,404,207,truck
150,0,372,159,truck
122,7,340,183,truck
73,0,368,312,truck
92,0,378,254,truck
159,0,379,178,truck
212,0,416,197,truck
212,0,416,199,truck
162,0,404,176,truck
65,15,284,227,truck
166,48,365,217,truck
153,0,368,160,truck
182,8,390,202,truck
121,11,352,186,truck
125,0,330,192,truck
130,73,405,294,truck
158,0,401,196,truck
156,0,384,160,truck
